0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5
0.500962 0.499771 0.499547 0.500289 0.499263 0.500381 0.500891 0.500894 0.50359 0.496936 0.506274 0.502595 0.501798 0.498581 0.504376 0.49835 0.500692 0.500976 0.502654 0.501397 0.500796 0.500417 0.498459 0.499431 0.503566 0.500076 0.495958 0.498904 0.501086 0.497743 0.500386 0.501254 0.505107 0.496616 0.496968 0.500588 0.499141 0.501271 0.499133 0.499875 0.498858 0.495554 0.499007 0.496862 0.499778 0.499616 0.498936 0.500209 0.499101 0.5021 0.500782 0.496568 0.498083 0.502899 0.499743 0.497109 0.499133 0.49971 0.500361 0.501716 0.500684 0.500084 0.499435 0.501307 0.50083 0.495882 0.499655 0.501828 0.496108 0.499481 0.494054 0.496341 0.495236 0.499914 0.502279 0.501056 0.496703 0.50115 0.501675 0.500815 0.503693 0.499084 0.49975 0.499516 0.499285 0.498838 0.499992 0.503007 0.496965 0.501304 0.500703 0.498772 0.503595 0.500696 0.500979 0.498138 0.496424 0.498657 0.499349 0.498276 0.501536 0.501737 0.500037 0.501253 0.49815 0.496847 0.497658 0.496774 0.502014 0.501966 0.497007 0.499441 0.498845 0.498859 0.501435 0.496393 0.498847 0.498354 0.504698 0.497945 0.501947 0.500454 0.501827 0.49697 0.501012 0.49959 0.496483 0.497556 0.498672 0.498766 0.495815 0.497876 0.498063 0.497525 0.502761 0.49963 0.503886 0.496872 0.502809 0.500301 0.497649 0.503009 0.498937 0.502951 0.500488 0.496798 0.499944 0.499163 0.500697 0.496329 0.498528 0.504093 0.49753 0.498723 0.50131 0.500865 0.499054 0.500067 0.500006 0.499835 0.499944 0.497816 0.499831 0.500262 0.495992 0.499633 0.501523 0.502193 0.501173 0.50468 0.500135 0.50028 0.501074 0.504559 0.501432 0.498978 0.502367 0.499892 0.50241 0.50047 0.503266 0.497774 0.499204 0.503471 0.497401 0.499954 0.500316 0.498221 0.496983 0.50048 0.4963 0.501199 0.50097 0.501742 0.503295 0.502401 0.500968 0.50332 0.500118 0.499441
0.500211 0.501193 0.499946 0.49798 0.497019 0.500651 0.505973 0.501008 0.503098 0.501567 0.516082 0.505279 0.508 0.503515 0.511604 0.501203 0.496468 0.499014 0.503453 0.492121 0.502057 0.502839 0.500811 0.499598 0.506605 0.498971 0.494328 0.495796 0.495827 0.502894 0.495146 0.510509 0.511419 0.492908 0.496584 0.501676 0.494791 0.49393 0.496954 0.493712 0.498589 0.49708 0.50163 0.498958 0.502599 0.496446 0.495533 0.499502 0.496855 0.500466 0.508358 0.49389 0.504143 0.508786 0.50874 0.498081 0.503979 0.498289 0.503002 0.492685 0.503498 0.501798 0.493479 0.506698 0.497226 0.495018 0.502402 0.510117 0.493528 0.498977 0.487801 0.49733 0.486451 0.498662 0.502827 0.496844 0.496529 0.510117 0.5105 0.507646 0.506158 0.502385 0.502 0.496928 0.499365 0.49781 0.499587 0.509239 0.504686 0.500176 0.507093 0.499733 0.511932 0.497994 0.493059 0.494055 0.487229 0.486708 0.50077 0.500567 0.507316 0.50677 0.501334 0.498018 0.491394 0.489837 0.489185 0.505116 0.509311 0.50422 0.494248 0.49084 0.496173 0.500198 0.506764 0.491503 0.499045 0.497664 0.512533 0.501091 0.501541 0.498669 0.495637 0.495513 0.509444 0.494054 0.499032 0.506258 0.505484 0.492457 0.491089 0.498919 0.496303 0.494493 0.502863 0.499123 0.504782 0.491491 0.503724 0.502896 0.498188 0.512339 0.49677 0.504811 0.50913 0.494074 0.492736 0.500895 0.50415 0.488615 0.493998 0.504788 0.500491 0.500766 0.510211 0.499837 0.489187 0.506539 0.502575 0.49537 0.498951 0.498738 0.496156 0.504408 0.50099 0.505146 0.502471 0.502255 0.506466 0.504023 0.49236 0.502494 0.49999 0.509959 0.502851 0.492478 0.50987 0.505486 0.501365 0.503335 0.503069 0.504086 0.495614 0.508203 0.493841 0.502717 0.497459 0.494947 0.487339 0.504086 0.496605 0.509212 0.504309 0.511869 0.517765 0.50833 0.503553 0.505388 0.507527 0.501429
0.499497 0.502543 0.500325 0.495786 0.494887 0.500908 0.510801 0.501116 0.502631 0.505967 0.525399 0.507829 0.513892 0.508202 0.51847 0.503913 0.492455 0.49715 0.504212 0.483309 0.503255 0.505139 0.503045 0.499757 0.509493 0.497921 0.492779 0.492844 0.49083 0.507787 0.490168 0.519302 0.517415 0.489386 0.496219 0.502709 0.490658 0.486957 0.494885 0.487857 0.498333 0.498529 0.504122 0.50095 0.505278 0.493435 0.4923 0.498831 0.494722 0.498913 0.515556 0.491346 0.5099 0.514379 0.517287 0.499004 0.508582 0.496938 0.505511 0.484106 0.506172 0.503425 0.48782 0.51182 0.493803 0.494196 0.505012 0.517992 0.491077 0.498498 0.48186 0.498271 0.478105 0.497472 0.503347 0.492842 0.496364 0.518636 0.518884 0.514135 0.5085 0.505522 0.504137 0.49447 0.49944 0.496834 0.499203 0.51516 0.512021 0.499104 0.513163 0.500646 0.519853 0.495426 0.485536 0.490176 0.478493 0.475356 0.50212 0.502743 0.512807 0.511551 0.502566 0.494944 0.484977 0.483177 0.481135 0.513041 0.516244 0.506362 0.491628 0.482669 0.493634 0.501471 0.511826 0.486857 0.499232 0.497009 0.519976 0.504079 0.501154 0.496973 0.489755 0.494129 0.517454 0.488794 0.501454 0.514525 0.511954 0.486463 0.486599 0.499911 0.494631 0.491612 0.502959 0.49864 0.505632 0.486378 0.504593 0.505361 0.4987 0.521202 0.494712 0.506579 0.51734 0.491487 0.485889 0.502541 0.50743 0.481287 0.489694 0.505449 0.503304 0.502707 0.518666 0.49886 0.479813 0.512688 0.505015 0.491127 0.498009 0.499614 0.492666 0.508347 0.505739 0.510384 0.503371 0.502314 0.511494 0.503398 0.484974 0.504597 0.49896 0.51509 0.504199 0.486304 0.516999 0.510801 0.500372 0.506056 0.502882 0.510082 0.492203 0.512697 0.49046 0.505342 0.494745 0.491836 0.478178 0.507511 0.496896 0.516824 0.507482 0.521491 0.53151 0.513961 0.506008 0.507353 0.514566 0.503317
0.498818 0.503826 0.500685 0.493701 0.492861 0.501153 0.515387 0.501219 0.502187 0.510147 0.534251 0.510252 0.51949 0.512655 0.524993 0.506488 0.488643 0.495379 0.504934 0.474938 0.504393 0.507324 0.505167 0.499907 0.512237 0.496923 0.491308 0.49004 0.486084 0.512436 0.485439 0.527655 0.523111 0.48604 0.495873 0.50369 0.486733 0.480332 0.492919 0.482295 0.498091 0.499906 0.506489 0.502842 0.507824 0.490575 0.489229 0.498193 0.492696 0.497438 0.522394 0.488929 0.51537 0.519692 0.525407 0.49988 0.512954 0.495655 0.507894 0.475956 0.508712 0.504972 0.482445 0.516686 0.490551 0.493416 0.507492 0.525473 0.488748 0.498043 0.476217 0.499164 0.470177 0.496342 0.503841 0.489041 0.496207 0.526729 0.526849 0.520299 0.510724 0.508501 0.506167 0.492134 0.499511 0.495906 0.498837 0.520784 0.518989 0.498086 0.51893 0.501513 0.527378 0.492987 0.478388 0.486492 0.470194 0.464572 0.503403 0.50481 0.518024 0.516093 0.503736 0.492024 0.47888 0.47685 0.473488 0.520569 0.52283 0.508397 0.489138 0.474907 0.491222 0.50268 0.516636 0.482443 0.49941 0.496387 0.527048 0.506917 0.500787 0.495362 0.484168 0.492814 0.525063 0.483798 0.503755 0.522378 0.518101 0.480769 0.482335 0.500853 0.493042 0.488874 0.50305 0.498182 0.506441 0.481522 0.505419 0.507702 0.499187 0.529623 0.492756 0.508258 0.52514 0.489029 0.479384 0.504104 0.510546 0.474325 0.485606 0.506077 0.505977 0.504551 0.526699 0.497933 0.470909 0.518529 0.507334 0.487097 0.497114 0.500447 0.48935 0.512089 0.51025 0.515359 0.504227 0.50237 0.516271 0.502805 0.477957 0.506595 0.497981 0.519964 0.505479 0.480438 0.523771 0.51585 0.499429 0.508642 0.502704 0.515779 0.488963 0.516967 0.487247 0.507835 0.492166 0.488881 0.469474 0.510765 0.497171 0.524055 0.510496 0.530631 0.544569 0.519312 0.508341 0.50922 0.521253 0.505112
0.498174 0.505045 0.501028 0.491721 0.490937 0.501385 0.519744 0.501317 0.501765 0.514118 0.542659 0.512553 0.524807 0.516886 0.53119 0.508934 0.485021 0.493697 0.505619 0.466985 0.505474 0.5094 0.507184 0.500051 0.514843 0.495975 0.489911 0.487375 0.481574 0.516852 0.480946 0.535591 0.528523 0.482862 0.495543 0.504623 0.483003 0.474038 0.491051 0.477011 0.49786 0.501214 0.508737 0.504639 0.510242 0.487857 0.486312 0.497587 0.49077 0.496037 0.528889 0.486633 0.520565 0.52474 0.533121 0.500713 0.517108 0.494437 0.510158 0.468213 0.511125 0.506441 0.477338 0.521308 0.487461 0.492675 0.509848 0.53258 0.486535 0.497611 0.470855 0.500013 0.462645 0.495269 0.50431 0.48543 0.496058 0.534418 0.534416 0.526156 0.512838 0.511332 0.508096 0.489915 0.499579 0.495025 0.49849 0.526127 0.525609 0.497118 0.524408 0.502337 0.534526 0.49067 0.471598 0.482991 0.46231 0.454327 0.504621 0.506774 0.52298 0.520408 0.504848 0.48925 0.473088 0.470839 0.466223 0.527721 0.529087 0.51033 0.486773 0.467532 0.488931 0.503828 0.521204 0.47825 0.499579 0.495795 0.533765 0.509614 0.500438 0.493832 0.47886 0.491564 0.532292 0.479051 0.50594 0.529839 0.523941 0.475359 0.478283 0.501748 0.491533 0.486274 0.503137 0.497747 0.507208 0.476908 0.506204 0.509927 0.49965 0.537622 0.490899 0.509853 0.53255 0.486695 0.473204 0.505589 0.513507 0.467711 0.481722 0.506673 0.508516 0.506303 0.53433 0.497052 0.462449 0.524078 0.509536 0.483269 0.496263 0.501238 0.4862 0.515644 0.514536 0.520086 0.505039 0.502423 0.520809 0.502241 0.471291 0.508494 0.497051 0.524594 0.506696 0.474865 0.530204 0.520647 0.498534 0.511098 0.502535 0.521191 0.485885 0.521024 0.484195 0.510204 0.489716 0.486074 0.461206 0.513857 0.497433 0.530925 0.51336 0.539315 0.556975 0.524395 0.510557 0.510993 0.527605 0.506816
0.497562 0.506202 0.501353 0.48984 0.489109 0.501605 0.523883 0.50141 0.501364 0.51789 0.550648 0.51474 0.529859 0.520905 0.537077 0.511258 0.481581 0.492099 0.50627 0.459429 0.506501 0.511373 0.509099 0.500187 0.517319 0.495075 0.488583 0.484844 0.477291 0.521048 0.476678 0.543129 0.533664 0.479842 0.495231 0.505508 0.47946 0.468059 0.489277 0.471991 0.497641 0.502457 0.510874 0.506346 0.512539 0.485275 0.48354 0.497012 0.488941 0.494706 0.53506 0.484452 0.525501 0.529535 0.540449 0.501504 0.521055 0.493279 0.512309 0.460858 0.513417 0.507836 0.472487 0.5257 0.484526 0.491971 0.512085 0.539331 0.484434 0.497201 0.465762 0.500819 0.45549 0.494249 0.504756 0.481999 0.495917 0.541722 0.541604 0.531719 0.514845 0.514021 0.509929 0.487808 0.499644 0.494188 0.498161 0.531204 0.531898 0.496199 0.529613 0.50312 0.541317 0.488469 0.465148 0.479666 0.45482 0.444595 0.505778 0.508639 0.527688 0.524508 0.505904 0.486614 0.467586 0.465129 0.459321 0.534516 0.535031 0.512166 0.484526 0.460527 0.486754 0.504919 0.525545 0.474266 0.49974 0.495233 0.540147 0.512176 0.500107 0.492378 0.473818 0.490378 0.539159 0.474541 0.508017 0.536927 0.529489 0.47022 0.474434 0.502598 0.4901 0.483804 0.50322 0.497333 0.507938 0.472524 0.506949 0.51204 0.500089 0.545221 0.489134 0.511368 0.539589 0.484476 0.467334 0.507 0.516319 0.461428 0.478032 0.507239 0.510928 0.507967 0.541579 0.496215 0.454412 0.529349 0.511629 0.479631 0.495455 0.501989 0.483207 0.519021 0.518607 0.524577 0.505811 0.502473 0.52512 0.501706 0.464958 0.510297 0.496168 0.528993 0.507852 0.469571 0.536316 0.525204 0.497682 0.513432 0.502375 0.526332 0.482961 0.524878 0.481296 0.512455 0.487389 0.483407 0.453351 0.516794 0.497682 0.537451 0.51608 0.547564 0.56876 0.529223 0.512662 0.512678 0.533639 0.508435
0.49698 0.507302 0.501662 0.488053 0.487373 0.501815 0.527815 0.501498 0.500983 0.521474 0.558237 0.516817 0.534658 0.524723 0.54267 0.513466 0.478312 0.490581 0.506888 0.452252 0.507477 0.513246 0.510919 0.500316 0.519672 0.494219 0.487322 0.48244 0.473221 0.525033 0.472623 0.550291 0.538548 0.476973 0.494934 0.50635 0.476094 0.462379 0.487591 0.467222 0.497432 0.503638 0.512903 0.507968 0.514722 0.482823 0.480907 0.496465 0.487204 0.493441 0.540922 0.48238 0.530191 0.534091 0.547411 0.502256 0.524804 0.492179 0.514352 0.45387 0.515594 0.509162 0.467878 0.529871 0.481737 0.491303 0.514211 0.545745 0.482437 0.496811 0.460923 0.501585 0.448692 0.49328 0.505179 0.47874 0.495782 0.548661 0.548433 0.537005 0.516753 0.516575 0.51167 0.485805 0.499705 0.493392 0.497847 0.536026 0.537872 0.495326 0.534557 0.503864 0.547768 0.486377 0.45902 0.476506 0.447705 0.435349 0.506878 0.510411 0.53216 0.528402 0.506908 0.484111 0.462359 0.459704 0.452765 0.540971 0.540678 0.513911 0.482391 0.453872 0.484686 0.505956 0.529668 0.470482 0.499893 0.4947 0.54621 0.51461 0.499792 0.490997 0.469028 0.48925 0.545684 0.470257 0.509989 0.54366 0.534759 0.465338 0.470777 0.503406 0.488738 0.481457 0.503298 0.49694 0.508631 0.46836 0.507657 0.514048 0.500506 0.552441 0.487458 0.512807 0.546277 0.482369 0.461756 0.50834 0.518991 0.455459 0.474527 0.507778 0.513219 0.509548 0.548466 0.495419 0.446777 0.534357 0.513617 0.476176 0.494687 0.502703 0.480364 0.522229 0.522475 0.528843 0.506545 0.502521 0.529216 0.501197 0.458942 0.51201 0.495329 0.533172 0.50895 0.464542 0.542122 0.529533 0.496874 0.515649 0.502222 0.531216 0.480183 0.528539 0.478542 0.514593 0.485178 0.480874 0.445889 0.519584 0.497919 0.543651 0.518665 0.555401 0.579956 0.533811 0.514662 0.514278 0.539372 0.509973
